drug_S	action	drug_T	cyps
troglitazone	reduces	testosterone	3A457
troglitazone	reduces	ticagrelor	3A457
troglitazone	reduces	tofacitinib	3A457
troglitazone	reduces	tolvaptan	3A457
troglitazone	reduces	tramadol	3A457
troglitazone	reduces	trazodone	3A457
troglitazone	reduces	triazolam	3A457
troglitazone	reduces	valbenazine	3A457
troglitazone	reduces	vandetanib	3A457
troglitazone	reduces	vardenafil	3A457
troglitazone	reduces	velpatasvir	3A457
troglitazone	reduces	vemurafenib	3A457
troglitazone	reduces	venetoclax	3A457
troglitazone	reduces	venlafaxine	3A457
troglitazone	reduces	verapamil	3A457
troglitazone	reduces	vilazodone	3A457
troglitazone	reduces	vincristine	3A457
troglitazone	reduces	vorapaxar	3A457
troglitazone	reduces	voriconazole	3A457
troglitazone	reduces	zaleplon	3A457
troglitazone	reduces	ziprasidone	3A457
troglitazone	reduces	zolpidem	3A457
troleandomycin	enhances	abemaciclib	3A457
troleandomycin	enhances	abiraterone	3A457
troleandomycin	enhances	acalabrutinib	3A457
troleandomycin	enhances	alectinib	3A457
troleandomycin	enhances	alfentanil	3A457
troleandomycin	enhances	alprazolam	3A457
troleandomycin	enhances	amitriptyline	3A457
troleandomycin	enhances	amlodipine	3A457
troleandomycin	enhances	apixaban	3A457
troleandomycin	enhances	aprepitant	3A457
troleandomycin	enhances	aripiprazole	3A457
troleandomycin	enhances	astemizole	3A457
troleandomycin	enhances	atorvastatin	3A457
troleandomycin	enhances	avanafil	3A457
troleandomycin	enhances	axitinib	3A457
troleandomycin	enhances	boceprevir	3A457
troleandomycin	enhances	bosutinib	3A457
troleandomycin	enhances	brexpiprazole	3A457
troleandomycin	enhances	brigatinib	3A457
troleandomycin	enhances	buspirone	3A457
troleandomycin	enhances	caffeine	3A457
troleandomycin	enhances	carbamazepine	3A457
troleandomycin	enhances	cariprazine	3A457
troleandomycin	enhances	ceritinib	3A457
troleandomycin	enhances	cerivastatin	3A457
troleandomycin	enhances	chlorpheniramine	3A457
troleandomycin	enhances	cilostazol	3A457
troleandomycin	enhances	cisapride	3A457
troleandomycin	enhances	citalopram	3A457
troleandomycin	enhances	clarithromycin	3A457
troleandomycin	enhances	clobazam	3A457
troleandomycin	enhances	clopidogrel	3A457
troleandomycin	enhances	cobimetinib	3A457
troleandomycin	enhances	cocaine	3A457
troleandomycin	enhances	codeine	3A457
troleandomycin	enhances	colchicine	3A457
troleandomycin	enhances	copanlisib	3A457
troleandomycin	enhances	crizotinib	3A457
troleandomycin	enhances	cyclosporine	3A457
troleandomycin	enhances	dabrafenib	3A457
troleandomycin	enhances	daclatasvir	3A457
troleandomycin	enhances	dapsone	3A457
troleandomycin	enhances	deflazacort	3A457
troleandomycin	enhances	dexamethasone	3A457
troleandomycin	enhances	dextromethorphan	3A457
troleandomycin	enhances	diazepam	3A457
troleandomycin	enhances	diltiazem	3A457
troleandomycin	enhances	docetaxel	3A457
troleandomycin	enhances	dolutegravir	3A457
troleandomycin	enhances	domperidone	3A457
troleandomycin	enhances	doxepin	3A457
troleandomycin	enhances	elagolix	3A457
troleandomycin	enhances	elbasvir	3A457
troleandomycin	enhances	eliglustat	3A457
troleandomycin	enhances	enzalutamide	3A457
troleandomycin	enhances	eplerenone	3A457
troleandomycin	enhances	ergotamine	3A457
troleandomycin	enhances	erythromycin	3A457
troleandomycin	enhances	escitalopram	3A457
troleandomycin	enhances	esomeprazole	3A457
troleandomycin	enhances	estradiol	3A457
troleandomycin	enhances	felodipine	3A457
troleandomycin	enhances	fentanyl	3A457
troleandomycin	enhances	finasteride	3A457
troleandomycin	enhances	flibanserin	3A457
troleandomycin	enhances	haloperidol	3A457
troleandomycin	enhances	hydrocortisone	3A457
troleandomycin	enhances	ibrutinib	3A457
troleandomycin	enhances	idelalisib	3A457
troleandomycin	enhances	imatinib	3A457
troleandomycin	enhances	indacaterol	3A457
troleandomycin	enhances	indinavir	3A457
troleandomycin	enhances	irinotecan	3A457
troleandomycin	enhances	isavuconazole	3A457
troleandomycin	enhances	ivabradine	3A457
troleandomycin	enhances	ivacaftor	3A457
troleandomycin	enhances	lansoprazole	3A457
troleandomycin	enhances	lenvatinib	3A457
troleandomycin	enhances	lercanidipine	3A457
troleandomycin	enhances	levacetylmethadol	3A457
troleandomycin	enhances	lidocaine	3A457
troleandomycin	enhances	linagliptin	3A457
troleandomycin	enhances	lovastatin	3A457
troleandomycin	enhances	macitentan	3A457
troleandomycin	enhances	methadone	3A457
troleandomycin	enhances	midazolam	3A457
troleandomycin	enhances	naldemedine	3A457
troleandomycin	enhances	naloxegol	3A457
troleandomycin	enhances	nateglinide	3A457
troleandomycin	enhances	nelfinavir	3A457
troleandomycin	enhances	neratinib	3A457
troleandomycin	enhances	nevirapine	3A457
troleandomycin	enhances	nifedipine	3A457
troleandomycin	enhances	nisoldipine	3A457
troleandomycin	enhances	nitrendipine	3A457
troleandomycin	enhances	olaparib	3A457
troleandomycin	enhances	omeprazole	3A457
troleandomycin	enhances	ondansetron	3A457
troleandomycin	enhances	osimertinib	3A457
troleandomycin	enhances	ospemifene	3A457
troleandomycin	enhances	paclitaxel	3A457
troleandomycin	enhances	palbociclib	3A457
troleandomycin	enhances	palonosetron	3A457
troleandomycin	enhances	panobinostat	3A457
troleandomycin	enhances	pantoprazole	3A457
troleandomycin	enhances	perampanel	3A457
troleandomycin	enhances	pimavanserin	3A457
troleandomycin	enhances	pimozide	3A457
troleandomycin	enhances	pomalidomide	3A457
troleandomycin	enhances	ponatinib	3A457
troleandomycin	enhances	progesterone	3A457
troleandomycin	enhances	propranolol	3A457
troleandomycin	enhances	quetiapine	3A457
troleandomycin	enhances	quinidine	3A457
troleandomycin	enhances	quinine	3A457
troleandomycin	enhances	regorafenib	3A457
troleandomycin	enhances	ribociclib	3A457
troleandomycin	enhances	rilpivirine	3A457
troleandomycin	enhances	risperidone	3A457
troleandomycin	enhances	ritonavir	3A457
troleandomycin	enhances	rivaroxaban	3A457
troleandomycin	enhances	roflumilast	3A457
troleandomycin	enhances	rolapitant	3A457
troleandomycin	enhances	romidepsin	3A457
troleandomycin	enhances	rucaparib	3A457
troleandomycin	enhances	ruxolitinib	3A457
troleandomycin	enhances	salmeterol	3A457
troleandomycin	enhances	saquinavir	3A457
troleandomycin	enhances	selexipag	3A457
troleandomycin	enhances	sildenafil	3A457
troleandomycin	enhances	simeprevir	3A457
troleandomycin	enhances	simvastatin	3A457
troleandomycin	enhances	sirolimus	3A457
troleandomycin	enhances	sonidegib	3A457
troleandomycin	enhances	sorafenib	3A457
troleandomycin	enhances	sunitinib	3A457
troleandomycin	enhances	suvorexant	3A457
troleandomycin	enhances	tacrolimus	3A457
troleandomycin	enhances	tadalafil	3A457
troleandomycin	enhances	tamoxifen	3A457
troleandomycin	enhances	tasimelteon	3A457
troleandomycin	enhances	telaprevir	3A457
troleandomycin	enhances	telithromycin	3A457
troleandomycin	enhances	temsirolimus	3A457
troleandomycin	enhances	terfenadine	3A457
troleandomycin	enhances	testosterone	3A457
troleandomycin	enhances	ticagrelor	3A457
troleandomycin	enhances	tofacitinib	3A457
troleandomycin	enhances	tolvaptan	3A457
troleandomycin	enhances	tramadol	3A457
troleandomycin	enhances	trazodone	3A457
troleandomycin	enhances	triazolam	3A457
troleandomycin	enhances	valbenazine	3A457
troleandomycin	enhances	vandetanib	3A457
troleandomycin	enhances	vardenafil	3A457
troleandomycin	enhances	velpatasvir	3A457
troleandomycin	enhances	vemurafenib	3A457
troleandomycin	enhances	venetoclax	3A457
troleandomycin	enhances	venlafaxine	3A457
troleandomycin	enhances	verapamil	3A457
troleandomycin	enhances	vilazodone	3A457
troleandomycin	enhances	vincristine	3A457
troleandomycin	enhances	vorapaxar	3A457
troleandomycin	enhances	voriconazole	3A457
troleandomycin	enhances	zaleplon	3A457
troleandomycin	enhances	ziprasidone	3A457
troleandomycin	enhances	zolpidem	3A457
tucatinib	enhances	abemaciclib	3A457
tucatinib	enhances	abiraterone	3A457
tucatinib	enhances	acalabrutinib	3A457
tucatinib	enhances	alectinib	3A457
tucatinib	enhances	alfentanil	3A457
tucatinib	enhances	alprazolam	3A457
tucatinib	enhances	amitriptyline	3A457
tucatinib	enhances	amlodipine	3A457
tucatinib	enhances	amodiaquine	2C8
tucatinib	enhances	apixaban	3A457
tucatinib	enhances	aprepitant	3A457
tucatinib	enhances	aripiprazole	3A457
tucatinib	enhances	astemizole	3A457
tucatinib	enhances	atorvastatin	3A457
tucatinib	enhances	avanafil	3A457
tucatinib	enhances	axitinib	3A457
tucatinib	enhances	boceprevir	3A457
tucatinib	enhances	bosutinib	3A457
tucatinib	enhances	brexpiprazole	3A457
tucatinib	enhances	brigatinib	3A457
tucatinib	enhances	buspirone	3A457
tucatinib	enhances	caffeine	3A457
tucatinib	enhances	carbamazepine	3A457
tucatinib	enhances	cariprazine	3A457
tucatinib	enhances	ceritinib	3A457
tucatinib	enhances	cerivastatin	2C8,3A457
tucatinib	enhances	chlorpheniramine	3A457
tucatinib	enhances	cilostazol	3A457
tucatinib	enhances	cisapride	3A457
tucatinib	enhances	citalopram	3A457
tucatinib	enhances	clarithromycin	3A457
tucatinib	enhances	clobazam	3A457
tucatinib	enhances	clopidogrel	3A457
tucatinib	enhances	cobimetinib	3A457
tucatinib	enhances	cocaine	3A457
tucatinib	enhances	codeine	3A457
tucatinib	enhances	colchicine	3A457
tucatinib	enhances	copanlisib	3A457
tucatinib	enhances	crizotinib	3A457
tucatinib	enhances	cyclosporine	3A457
tucatinib	enhances	dabrafenib	2C8,3A457
tucatinib	enhances	daclatasvir	3A457
tucatinib	enhances	dapsone	3A457
tucatinib	enhances	deflazacort	3A457
tucatinib	enhances	dexamethasone	3A457
tucatinib	enhances	dextromethorphan	3A457
tucatinib	enhances	diazepam	3A457
tucatinib	enhances	diltiazem	3A457
tucatinib	enhances	docetaxel	3A457
tucatinib	enhances	dolutegravir	3A457
tucatinib	enhances	domperidone	3A457
tucatinib	enhances	doxepin	3A457
tucatinib	enhances	elagolix	3A457
tucatinib	enhances	elbasvir	3A457
tucatinib	enhances	eliglustat	3A457
tucatinib	enhances	enzalutamide	2C8,3A457
tucatinib	enhances	eplerenone	3A457
tucatinib	enhances	ergotamine	3A457
tucatinib	enhances	erythromycin	3A457
tucatinib	enhances	escitalopram	3A457
tucatinib	enhances	esomeprazole	3A457
tucatinib	enhances	estradiol	3A457
tucatinib	enhances	felodipine	3A457
tucatinib	enhances	fentanyl	3A457
tucatinib	enhances	finasteride	3A457
tucatinib	enhances	flibanserin	3A457
tucatinib	enhances	haloperidol	3A457
tucatinib	enhances	hydrocortisone	3A457
tucatinib	enhances	ibrutinib	3A457
tucatinib	enhances	idelalisib	3A457
tucatinib	enhances	imatinib	3A457
tucatinib	enhances	indacaterol	3A457
tucatinib	enhances	indinavir	3A457
tucatinib	enhances	irinotecan	3A457
tucatinib	enhances	isavuconazole	3A457
tucatinib	enhances	ivabradine	3A457
tucatinib	enhances	ivacaftor	3A457
tucatinib	enhances	lansoprazole	3A457
tucatinib	enhances	lenvatinib	3A457
tucatinib	enhances	lercanidipine	3A457
tucatinib	enhances	levacetylmethadol	3A457
tucatinib	enhances	lidocaine	3A457
tucatinib	enhances	linagliptin	3A457
tucatinib	enhances	lovastatin	3A457
tucatinib	enhances	macitentan	3A457
tucatinib	enhances	methadone	3A457
tucatinib	enhances	midazolam	3A457
tucatinib	enhances	naldemedine	3A457
tucatinib	enhances	naloxegol	3A457
tucatinib	enhances	nateglinide	3A457
tucatinib	enhances	nelfinavir	3A457
tucatinib	enhances	neratinib	3A457
tucatinib	enhances	nevirapine	3A457
tucatinib	enhances	nifedipine	3A457
tucatinib	enhances	nisoldipine	3A457
tucatinib	enhances	nitrendipine	3A457
tucatinib	enhances	olaparib	3A457
tucatinib	enhances	olodaterol	2C8
tucatinib	enhances	omeprazole	3A457
tucatinib	enhances	ondansetron	3A457
tucatinib	enhances	osimertinib	3A457
tucatinib	enhances	ospemifene	3A457
tucatinib	enhances	paclitaxel	2C8,3A457
tucatinib	enhances	palbociclib	3A457
tucatinib	enhances	palonosetron	3A457
tucatinib	enhances	panobinostat	3A457
tucatinib	enhances	pantoprazole	3A457
tucatinib	enhances	perampanel	3A457
tucatinib	enhances	pimavanserin	3A457
tucatinib	enhances	pimozide	3A457
tucatinib	enhances	pomalidomide	3A457
tucatinib	enhances	ponatinib	2C8,3A457
tucatinib	enhances	progesterone	3A457
tucatinib	enhances	propranolol	3A457
tucatinib	enhances	quetiapine	3A457
tucatinib	enhances	quinidine	3A457
tucatinib	enhances	quinine	3A457
tucatinib	enhances	regorafenib	3A457
tucatinib	enhances	repaglinide	2C8
tucatinib	enhances	ribociclib	3A457
tucatinib	enhances	rilpivirine	3A457
tucatinib	enhances	risperidone	3A457
tucatinib	enhances	ritonavir	3A457
tucatinib	enhances	rivaroxaban	3A457
tucatinib	enhances	roflumilast	3A457
tucatinib	enhances	rolapitant	3A457
tucatinib	enhances	romidepsin	3A457
tucatinib	enhances	rucaparib	3A457
tucatinib	enhances	ruxolitinib	3A457
tucatinib	enhances	salmeterol	3A457
tucatinib	enhances	saquinavir	3A457
tucatinib	enhances	selexipag	2C8,3A457
tucatinib	enhances	sildenafil	3A457
tucatinib	enhances	simeprevir	3A457
tucatinib	enhances	simvastatin	3A457
tucatinib	enhances	sirolimus	3A457
tucatinib	enhances	sonidegib	3A457
tucatinib	enhances	sorafenib	2C8,3A457
tucatinib	enhances	sunitinib	3A457
tucatinib	enhances	suvorexant	3A457
tucatinib	enhances	tacrolimus	3A457
tucatinib	enhances	tadalafil	3A457
tucatinib	enhances	tamoxifen	3A457
tucatinib	enhances	tasimelteon	3A457
tucatinib	enhances	telaprevir	3A457
tucatinib	enhances	telithromycin	3A457
tucatinib	enhances	temsirolimus	3A457
tucatinib	enhances	terfenadine	3A457
tucatinib	enhances	testosterone	3A457
tucatinib	enhances	ticagrelor	3A457
tucatinib	enhances	tofacitinib	3A457
tucatinib	enhances	tolvaptan	3A457
tucatinib	enhances	torasemide	2C8
tucatinib	enhances	tramadol	3A457
tucatinib	enhances	trazodone	3A457
tucatinib	enhances	triazolam	3A457
tucatinib	enhances	valbenazine	3A457
tucatinib	enhances	vandetanib	3A457
tucatinib	enhances	vardenafil	3A457
tucatinib	enhances	velpatasvir	3A457
tucatinib	enhances	vemurafenib	3A457
tucatinib	enhances	venetoclax	3A457
tucatinib	enhances	venlafaxine	3A457
tucatinib	enhances	verapamil	3A457
tucatinib	enhances	vilazodone	3A457
tucatinib	enhances	vincristine	3A457
tucatinib	enhances	vorapaxar	3A457
tucatinib	enhances	voriconazole	3A457
tucatinib	enhances	zaleplon	3A457
tucatinib	enhances	ziprasidone	3A457
tucatinib	enhances	zolpidem	3A457
vemurafenib	enhances	acetaminophen	1A2
vemurafenib	enhances	alprenolol	2D6
vemurafenib	enhances	amfetamine	2D6
vemurafenib	enhances	amitriptyline	1A2,2D6
vemurafenib	enhances	apremilast	1A2
vemurafenib	enhances	aripiprazole	2D6
vemurafenib	enhances	atomoxetine	2D6
vemurafenib	enhances	brexpiprazole	2D6
vemurafenib	enhances	caffeine	1A2
vemurafenib	enhances	cariprazine	2D6
vemurafenib	enhances	carvedilol	2D6
vemurafenib	enhances	chlorpheniramine	2D6
vemurafenib	enhances	chlorpromazine	2D6
vemurafenib	enhances	citalopram	2D6
vemurafenib	enhances	clomipramine	1A2,2D6
vemurafenib	enhances	clonidine	2D6
vemurafenib	enhances	clozapine	1A2
vemurafenib	enhances	codeine	2D6
vemurafenib	enhances	cyclobenzaprine	1A2
vemurafenib	enhances	debrisoquine	2D6
vemurafenib	enhances	desipramine	2D6
vemurafenib	enhances	dexfenfluramine	2D6
vemurafenib	enhances	dextromethorphan	2D6
vemurafenib	enhances	donepezil	2D6
vemurafenib	enhances	doxepin	1A2,2D6
vemurafenib	enhances	duloxetine	1A2,2D6
vemurafenib	enhances	eliglustat	2D6
vemurafenib	enhances	encainide	2D6
vemurafenib	enhances	escitalopram	2D6
vemurafenib	enhances	estradiol	1A2
vemurafenib	enhances	flecainide	2D6
vemurafenib	enhances	fluoxetine	2D6
vemurafenib	enhances	fluvoxamine	1A2,2D6
vemurafenib	enhances	haloperidol	1A2,2D6
vemurafenib	enhances	ibrutinib	2D6
vemurafenib	enhances	imipramine	1A2,2D6
vemurafenib	enhances	letermovir	2D6
vemurafenib	enhances	lidocaine	2D6
vemurafenib	enhances	metoclopramide	2D6
vemurafenib	enhances	metoprolol	2D6
vemurafenib	enhances	mexiletine	1A2,2D6
vemurafenib	enhances	minaprine	2D6
vemurafenib	enhances	nabumetone	1A2
vemurafenib	enhances	naproxen	1A2
vemurafenib	enhances	nebivolol	2D6
vemurafenib	enhances	nortriptyline	2D6
vemurafenib	enhances	olanzapine	1A2
vemurafenib	enhances	ondansetron	1A2,2D6
vemurafenib	enhances	oxycodone	2D6
vemurafenib	enhances	palonosetron	2D6
vemurafenib	enhances	paroxetine	2D6
vemurafenib	enhances	perhexiline	2D6
vemurafenib	enhances	perphenazine	2D6
vemurafenib	enhances	phenacetin	1A2,2D6
vemurafenib	enhances	phenformin	2D6
vemurafenib	enhances	pimavanserin	2D6
vemurafenib	enhances	pirfenidone	1A2
vemurafenib	enhances	pomalidomide	1A2,2D6
vemurafenib	enhances	ponatinib	2D6
vemurafenib	enhances	promethazine	2D6
vemurafenib	enhances	propafenone	2D6
vemurafenib	enhances	propranolol	1A2,2D6
vemurafenib	enhances	riluzole	1A2
vemurafenib	enhances	risperidone	2D6
vemurafenib	enhances	roflumilast	1A2
vemurafenib	enhances	ropivacaine	1A2
vemurafenib	enhances	rucaparib	1A2,2D6
vemurafenib	enhances	sparteine	2D6
vemurafenib	enhances	tacrine	1A2
vemurafenib	enhances	tamoxifen	2D6
vemurafenib	enhances	tasimelteon	1A2
vemurafenib	enhances	tetrabenazine	2D6
vemurafenib	enhances	theophylline	1A2
vemurafenib	enhances	thioridazine	2D6
vemurafenib	enhances	timolol	2D6
vemurafenib	enhances	tizanidine	1A2
vemurafenib	enhances	tramadol	2D6
vemurafenib	enhances	triamterene	1A2
vemurafenib	enhances	umeclidinium	2D6
vemurafenib	enhances	valbenazine	2D6
vemurafenib	enhances	venlafaxine	2D6
vemurafenib	enhances	verapamil	1A2
vemurafenib	enhances	vilazodone	2D6
vemurafenib	enhances	warfarin	1A2
vemurafenib	enhances	zileuton	1A2
vemurafenib	enhances	zolmitriptan	1A2
vemurafenib	enhances	zuclopenthixol	2D6
verapamil	enhances	abemaciclib	3A457
verapamil	enhances	abiraterone	3A457
verapamil	enhances	acalabrutinib	3A457
verapamil	enhances	alectinib	3A457
verapamil	enhances	alfentanil	3A457
verapamil	enhances	alprazolam	3A457
verapamil	enhances	amitriptyline	3A457
verapamil	enhances	amlodipine	3A457
verapamil	enhances	apixaban	3A457
verapamil	enhances	aprepitant	3A457
verapamil	enhances	aripiprazole	3A457
verapamil	enhances	astemizole	3A457
verapamil	enhances	atorvastatin	3A457
verapamil	enhances	avanafil	3A457
verapamil	enhances	axitinib	3A457
verapamil	enhances	boceprevir	3A457
verapamil	enhances	bosutinib	3A457
verapamil	enhances	brexpiprazole	3A457
verapamil	enhances	buspirone	3A457
verapamil	enhances	caffeine	3A457
verapamil	enhances	cariprazine	3A457
verapamil	enhances	ceritinib	3A457
verapamil	enhances	cerivastatin	3A457
verapamil	enhances	chlorpheniramine	3A457
verapamil	enhances	cilostazol	3A457
verapamil	enhances	cisapride	3A457
verapamil	enhances	citalopram	3A457
verapamil	enhances	clarithromycin	3A457
verapamil	enhances	clopidogrel	3A457
verapamil	enhances	cobimetinib	3A457
verapamil	enhances	cocaine	3A457
verapamil	enhances	codeine	3A457
verapamil	enhances	colchicine	3A457
verapamil	enhances	copanlisib	3A457
verapamil	enhances	crizotinib	3A457
verapamil	enhances	cyclosporine	3A457
verapamil	enhances	daclatasvir	3A457
verapamil	enhances	dapsone	3A457
verapamil	enhances	deflazacort	3A457
verapamil	enhances	dexamethasone	3A457
verapamil	enhances	dextromethorphan	3A457
verapamil	enhances	diazepam	3A457
verapamil	enhances	diltiazem	3A457
verapamil	enhances	docetaxel	3A457
verapamil	enhances	dolutegravir	3A457
verapamil	enhances	domperidone	3A457
verapamil	enhances	doxepin	3A457
verapamil	enhances	elbasvir	3A457
verapamil	enhances	eliglustat	3A457
verapamil	enhances	eplerenone	3A457
verapamil	enhances	ergotamine	3A457
verapamil	enhances	erythromycin	3A457
verapamil	enhances	escitalopram	3A457
verapamil	enhances	esomeprazole	3A457
verapamil	enhances	estradiol	3A457
verapamil	enhances	felodipine	3A457
verapamil	enhances	fentanyl	3A457
verapamil	enhances	finasteride	3A457
